,_id,company_size,joined,location,market,name,pitch,raised,stage,website
2338,5da6c9fb83093bd0fbc0bc8e,11-50,2013-01-01,Singapore,-,SingTel Innov8,,,-,innov8.singtel.com
2339,5da6c9fb83093bd0fbc0bc8f,1-10,2012-11-01,Singapore,Cyber Security,ACP,"Investing in tech entrepreneurs who are transforming the way we live, work and play.",,-,acpven.com
2340,5da6c9fb83093bd0fbc0bc90,11-50,2012-03-01,Singapore,Mobile Commerce,ShopSpot,All the local shops you love in one place!,628000.0,Seed,shopspotapp.com
2341,5da6c9fb83093bd0fbc0bc91,1-10,2014-02-01,Singapore,Business Intelligence,LIFT12,The data-driven fashion,560000.0,Seed,lift12.com
2342,5da6c9fb83093bd0fbc0bc92,51-200,2012-07-01,Singapore,Social Media Marketing,Ematic Solutions,"Smarter Email Marketing, powered by AI.",2060000.0,Seed,ematicsolutions.com
2343,5da6c9fb83093bd0fbc0bc93,1-10,2013-06-01,Singapore,Forums,Scrollback,Pioneering a new medium: Micro-Forums. Chat based forums designed for modern web.,400000.0,Seed,scrollback.io
2344,5da6c9fb83093bd0fbc0bc94,11-50,2013-02-01,Singapore,Mobile Health,klinify,Digital Medical Assistant,605000.0,Acquired,klinify.com
2345,5da6c9fb83093bd0fbc0bc95,1-10,2013-09-01,Singapore,Drones,Garuda Robotics,Enterprise solutions for drones in the cloud,,-,garuda.io
2346,5da6c9fb83093bd0fbc0bc96,11-50,2014-04-01,Singapore,Digital Rights Management,Digify,Document Security Made Simple,,-,digify.com
2347,5da6c9fb83093bd0fbc0bc97,11-50,2014-02-01,Singapore,Real Estate Technology,Greyloft,Technology Enabled Real Estate Agency,1100000.0,Seed,greyloft.com
2348,5da6c9fb83093bd0fbc0bc98,1-10,2015-03-01,Singapore,Consumer,Cento Ventures,Scaling digital companies across early-stage markets in Southeast Asia.,,-,cento.vc
2349,5da6c9fb83093bd0fbc0bc99,11-50,2015-02-01,Singapore,Fast-Moving Consumer Goods,Big Data For Humans,Transforming the way retail and travel businesses understand and sell to their customers.,3600000.0,Seed,bigdataforhumans.com
2350,5da6c9fb83093bd0fbc0bc9a,11-50,2015-06-01,Singapore,SaaS,KeyReply (AngelPad #10),AI chatbot platform for enterprises and governments,,-,keyreply.com
2351,5da6c9fb83093bd0fbc0bc9b,11-50,2015-06-01,Singapore,Furniture,HipVan,Furniture E-Commerce,6400000.0,Series A,hipvan.com
2352,5da6c9fb83093bd0fbc0bc9c,1-10,2015-07-01,Singapore,Pre Seed,InseadAlum Ventures,The first dedicated INSEAD Alumni Fund. By Alumni. For Alumni.,1000000.0,Seed,Website
2353,5da6c9fb83093bd0fbc0bc9d,,2016-03-01,Singapore,Mobile Video,Cornflix TV,Global Internet TV,,-,cornflix.tv
2354,5da6c9fb83093bd0fbc0bc9e,11-50,2013-01-01,Singapore,Digital Media,8villages,Social network for rural populations in emerging markets,280000.0,Seed,8villages.com
2355,5da6c9fb83093bd0fbc0bc9f,1-10,2012-03-01,Singapore,South East Asia,Flocations,"Compare 8,000+ Travel Packages from local travel agencies",612000.0,Acquired,flocations.com
2356,5da6c9fb83093bd0fbc0bca0,-,2014-09-01,Singapore,Enterprise Software,iSyndica,,500000.0,Series A,isyndica.com
2357,5da6c9fb83093bd0fbc0bca1,201-500,2012-02-01,Columbus,Performance Marketing,Impact,"MarTech platform - Ad Fraud Prevention, Marketing Intelligence, Partner Marketing",105000000.0,Series B,impact.com
2358,5da6c9fb83093bd0fbc0bca2,11-50,2013-01-01,Singapore,Financial Exchanges,LoanGarage,Marketplace for Personal Loans,355000.0,Acquired,loangarage.com
2359,5da6c9fb83093bd0fbc0bca3,1-10,2013-02-01,Singapore,Language Learning,Duable Chinese,"Making reading Chinese interesting, easy, and effective",,-,duablechinese.com
2360,5da6c9fb83093bd0fbc0bca4,11-50,2014-10-01,Singapore,Technology,FirstRide,Helping Consumers Buy New Cars & Maintain Cars Online.,100000.0,Seed,firstride.in
2361,5da6c9fb83093bd0fbc0bca5,1-10,2013-11-01,Singapore,Content Delivery,PicoCandy,The first and largest Stickers as a Service platform,,-,picocandy.com
2362,5da6c9fb83093bd0fbc0bca6,1-10,2014-01-01,Singapore,Mobile Commerce,StoryRoll,Bringing micro-video to e-commerce,19700.0,Seed,storyroll.co
2363,5da6c9fb83093bd0fbc0bca7,1-10,2014-07-01,Brisbane,Small and Medium Businesses,Kallfly,"On Demand Contact Centre for SMEs who need Customer Support, Telemarketing, Lead Gneration",118000.0,,kallfly.com
2364,5da6c9fb83093bd0fbc0bca8,1-10,2014-04-01,Singapore,Corporate Training,Wikasa,Capture and share your presentation easily,,-,wikasa.com
2365,5da6c9fb83093bd0fbc0bca9,51-200,2014-05-01,Singapore,Big Data,Eyeota,Eyeota is an audience technology platform that enables the intelligent use of data.,19500000.0,Series B,eyeota.com
2366,5da6c9fb83093bd0fbc0bcaa,1-10,2014-07-01,Singapore,Technology,Codetoki,Badgeville + Match.com for hiring developers,,-,codetoki.com
2367,5da6c9fb83093bd0fbc0bcab,1-10,2014-08-01,Singapore,Israel,Rakuten Ventures,Corporate Venture Capital arm of Rakuten Group,,-,global.rakuten.com
2368,5da6c9fb83093bd0fbc0bcac,11-50,2015-03-01,Singapore,Finance Technology,MarketFactory,Freeing Traders to Innovate,,-,marketfactory.com
2369,5da6c9fb83093bd0fbc0bcad,1-10,2015-05-01,Singapore,Mobile Commerce,Wiindi.com,Social shopping discovery platform for SEA,,-,wiindi.com
2370,5da6c9fb83093bd0fbc0bcae,1-10,2015-07-01,Singapore,Marketplaces,SoGal Ventures,The first female-led millennial venture capital firm,,-,sogalventures.com
2371,5da6c9fb83093bd0fbc0bcaf,1-10,2011-05-01,Singapore,Location Based Services,EatAds,Platform for the global Outdoor & OOH media industry,,-,eatads.com
2372,5da6c9fb83093bd0fbc0bcb0,1-10,2012-12-01,Singapore,Kids,PlayMoolah,The Financial Empowerment Company,450000.0,Seed,playmoolah.com
2373,5da6c9fb83093bd0fbc0bcb1,11-50,2012-01-01,Jakarta,Angels,Quest Ventures,Leading venture fund in Asia,,-,questventures.com
2374,5da6c9fb83093bd0fbc0bcb2,11-50,2012-03-01,Singapore,Social Media Platforms,Fetch Plus,Revenue generating platform for media and directory listing companies,567000.0,Seed,FetchPlus.com
2375,5da6c9fb83093bd0fbc0bcb3,1-10,2012-10-01,Singapore,Messaging,Pie,Messaging for work,3200000.0,Acquired,pie.co
2376,5da6c9fb83093bd0fbc0bcb4,-,2013-03-01,Singapore,Enterprise Software,Integral Development,,11000000.0,-,integral.com
2377,5da6c9fb83093bd0fbc0bcb5,1-10,2013-06-01,Singapore,Emerging Markets,MOLOME,Selfie lolcat memes! On your phone! OMG!,,-,molome.com
2378,5da6c9fb83093bd0fbc0bcb6,1-10,2014-09-01,Singapore,Professional Networking,LetsCatchup,Social Hiring and Career Discovery Platform,,-,letscatchup.net
2379,5da6c9fb83093bd0fbc0bcb7,1-10,2013-12-01,Singapore,Big Data,enMarkit,Social Engagement and Business Intelligence Platform,11700.0,-,enmarkit.com
2380,5da6c9fb83093bd0fbc0bcb8,1-10,2013-12-01,Singapore,Corporate Training,TapTalents,"Khan Academy for Enterprise, on mobile.",,-,taptalents.com
2381,5da6c9fb83093bd0fbc0bcb9,1-10,2013-10-01,Singapore,K-12 Education,RyMM Education,Developing productive partnership between parents and teachers,,-,rymm.com
2382,5da6c9fb83093bd0fbc0bcba,1-10,2014-02-01,Singapore,Developer APIs,Augment,Smart Universal Inbox,3000000.0,Series A,getaugment.com
2383,5da6c9fb83093bd0fbc0bcbb,1-10,2014-06-01,Singapore,Internet of Things,DataStreamX,DataStreamX is marketplace for real time data,,-,datastreamx.com
2384,5da6c9fb83093bd0fbc0bcbc,11-50,2014-07-01,Singapore,Mobile Security,Appknox,Mobile app vulnerability detection and security certification,650000.0,Seed,appknox.com
2385,5da6c9fb83093bd0fbc0bcbd,1-10,2015-04-01,Singapore,Indonesia,Envoyrs,Airbnb for international delivery,,-,envoyrs.com
2386,5da6c9fb83093bd0fbc0bcbe,-,2014-11-01,Singapore,Lifestyle,HeyLeela,Handpicked Fashion from India's best Online Stores,,-,heyleela.com
2387,5da6c9fb83093bd0fbc0bcbf,1-10,2015-05-01,Singapore,Virtual Workforces,Execuvite,Freelance Partnerships that Work,,-,execuvite.com
2388,5da6c9fb83093bd0fbc0bcc0,-,2015-07-01,Singapore,Broadcasting,Telefun,Massively multiplayer TV,247000.0,,telefun.me
2389,5da6c9fb83093bd0fbc0bcc1,1-10,2015-12-01,Singapore,B2B,Boost OB,The Easiest Way to Get Your Sales Started,,-,boostob.com
2390,5da6c9fb83093bd0fbc0bcc2,-,2011-03-01,Sunnyvale,Cloud Data Services,Joukuu,The simplest way to manage your backup files across multiple accounts,50000.0,Seed,joukuu.com
2391,5da6c9fb83093bd0fbc0bcc3,11-50,2011-10-01,Singapore,Location Based Services,YOOSE,Beyond Location. Precise Audience.,610000.0,Seed,yoose.com
2392,5da6c9fb83093bd0fbc0bcc4,11-50,2013-02-01,Singapore,Small and Medium Businesses,e27,,650000.0,,e27.co
2393,5da6c9fb83093bd0fbc0bcc5,-,2012-08-01,Singapore,Venture Capital,IDM Venture Capital,Venture capital fund investing in Interactive Digital Media companies,,-,idmvc.com
2394,5da6c9fb83093bd0fbc0bcc6,-,2012-12-01,Singapore,Loyalty Programs,Figr,Digital retail receipts and loyalty systems,200000.0,Seed,figr.com
2395,5da6c9fb83093bd0fbc0bcc7,1-10,2013-03-01,Singapore,South East Asia,Rebright Partners,VC in South East Asia,,-,rebrightpartners.com
2396,5da6c9fb83093bd0fbc0bcc8,51-200,2013-05-01,Singapore,-,Entrepreneur First,Transforming the lives of the most impactful people,,-,joinef.com
2397,5da6c9fb83093bd0fbc0bcc9,51-200,2013-05-01,Singapore,Hospitality,Mobikon Asia,Customer Experience Management Platform for Hospitality & Retail,11000000.0,Series B,mobikontech.com
2398,5da6c9fb83093bd0fbc0bcca,51-200,2016-03-01,Singapore,Market Research,Adskom,Intelligent Consumer Data Company,,Seed,adskom.com
2399,5da6c9fb83093bd0fbc0bccb,1-10,2013-09-01,Singapore,Construction,CloudJay,"Share what you see on the field with your team in a trackable manner, instantly !",,-,cloudjay.com
2400,5da6c9fb83093bd0fbc0bccc,11-50,2015-09-01,Singapore,Water,ECOSOFTT,Decentralized management of water and wastewater,,-,ecosoftt.org
2401,5da6c9fb83093bd0fbc0bccd,-,2014-02-01,Singapore,South East Asia,AtticTV,Apps for Fanatics,,-,attictv.com
2402,5da6c9fb83093bd0fbc0bcce,-,2014-03-01,Singapore,-,Patsnap,,13600000.0,Series C,patsnapglobal.com
2403,5da6c9fb83093bd0fbc0bccf,11-50,2014-05-01,Singapore,-,Edit Suits Co.,Hassle-Free Custom Menswear Shopping,,Seed,editsuits.com
2404,5da6c9fb83093bd0fbc0bcd0,11-50,2015-04-01,Miami,South East Asia,Hatcher+,The Data-Driven Venture Investment Platform,,-,hq.hatcher.com
2405,5da6c9fb83093bd0fbc0bcd1,11-50,2015-07-01,Singapore,Fitness,GuavaPass,One Pass. One Community.,5000000.0,Acquired,guavapass.com
2406,5da6c9fb83093bd0fbc0bcd2,,2015-11-01,Singapore,Fitness,InfoGym,Collaboration between gym and client,,-,infogym.com.sg
2407,5da6c9fb83093bd0fbc0bcd3,11-50,2011-11-01,Singapore,Advertising Platforms,Gushcloud,The influencer marketing company,500000.0,Seed,gushcloud.com
2408,5da6c9fb83093bd0fbc0bcd4,-,2012-01-01,Singapore,-,MyRepublic ISP,,27600000.0,-,secure.myrepublic.com.sg
2409,5da6c9fb83093bd0fbc0bcd5,51-200,2015-05-01,Singapore,Mobile Advertising,Affle,Affle - Consumer Intelligence Driven Mobile Marketing Platform,10000000.0,,affle.com
2410,5da6c9fb83093bd0fbc0bcd6,51-200,2012-03-01,Buenos Aires,Mobile Commerce,Jampp,The growth platform of choice for on-demand apps worldwide.,7000000.0,Series A,jampp.com
2411,5da6c9fb83093bd0fbc0bcd7,11-50,2012-03-01,Singapore,Small and Medium Businesses,Osome,"Online assistant for small and medium business. Chat-centric, AI-powered.",2000000.0,Seed,osome.com
2412,5da6c9fb83093bd0fbc0bcd8,201-500,2012-11-01,Sydney,Predictive Analytics,Dataiku,Tool for analysts and developers to boost their productivity in data science,134000000.0,Series C,dataiku.com
2413,5da6c9fb83093bd0fbc0bcd9,1-10,2013-02-01,Singapore,Consulting,Cofounders.sg,Cofounders as a service,,-,cofounders.sg
2414,5da6c9fb83093bd0fbc0bcda,201-500,2013-04-01,Singapore,Predictive Analytics,Insider,Insider is a Growth Management Platform for digital marketers.,13400000.0,Series B,useinsider.com
2415,5da6c9fb83093bd0fbc0bcdb,51-200,2014-12-01,Singapore,Photo Editing,FlixStock,"Effortless Model Imaging for eCommerce, powered by Artificial Intelligence",,-,flixstock.com
2416,5da6c9fb83093bd0fbc0bcdc,201-500,2014-01-01,Sydney,Advertising Platforms,Smartly.io,Powering beautifully effective ads,,-,smartly.io
2417,5da6c9fb83093bd0fbc0bcdd,11-50,2014-10-01,Palo Alto,Open Source,Temasys,"Leading CPaaS 2.0 company, providing real-time communication technology and services",,-,temasys.io
2418,5da6c9fb83093bd0fbc0bcde,11-50,2014-03-01,Singapore,Kids,First Code Academy,"Teach coding, computational thinking and entrepreneurship to kids from 4-18 years old",,-,firstcodeacademy.com
2419,5da6c9fb83093bd0fbc0bcdf,1-10,2014-03-01,Singapore,Legal Tech,LawCanvas,Contract Management for Small Businesses in Asia,,-,lawcanvas.com
2420,5da6c9fb83093bd0fbc0bce0,51-200,2014-04-01,Singapore,-,90 Seconds,,7500000.0,Series A,90seconds.tv
2421,5da6c9fb83093bd0fbc0bce1,-,2014-07-01,Singapore,Finance,IMJ Investment Partners,,,-,imj-ip.com
2422,5da6c9fb83093bd0fbc0bce2,1-10,2015-01-01,Singapore,-,COENT Venture Partners,,,-,coent.sg
2423,5da6c9fb83093bd0fbc0bce3,501-1000,2015-03-01,Singapore,Logistics,Ninja Van,Cutting-edge logistics for e-commerce,32500000.0,Series B,ninjavan.co
2424,5da6c9fb83093bd0fbc0bce4,,2015-03-01,Singapore,-,KK Fund,Seed Stage Fund investing Online Marketplace & Fintech startups across South East Asia,,-,kkfund.co
2425,5da6c9fb83093bd0fbc0bce5,11-50,2015-09-01,Singapore,Marketplaces,Cafebond.com,Cafebond.com is Asia's largest specialty coffee beans e-commerce marketplace.,,-,cafebond.com
2426,5da6c9fb83093bd0fbc0bce6,11-50,2015-11-01,Singapore,Finance Technology,Loan Frame,Marketplace Lending for the subcontinent,2250000.0,Seed,loanframe.com
2427,5da6c9fc83093bd0fbc0bce7,11-50,2011-04-01,Singapore,Customer Support Tools,Zopim,Instant Customer Happyness,392000.0,-,zopim.com
2428,5da6c9fc83093bd0fbc0bce8,11-50,2011-07-01,Singapore,Online Shopping,Explara,"The Best ​SaaS Platform for ​Online Selling, ​Event Ticketing, Membership & Fundraising.",,-,explara.com
2429,5da6c9fc83093bd0fbc0bce9,,2012-01-01,Singapore,Messaging,Garena,,2000000.0,IPO,corporate.garena.com
2430,5da6c9fc83093bd0fbc0bcea,-,2012-12-01,Singapore,E-Commerce,iCarsClub,,10482000.0,Series A,icarsclub.com
2431,5da6c9fc83093bd0fbc0bceb,1-10,2014-11-01,Singapore,South East Asia,Strategia Ventures,An equity holdings and investment company,,-,strategiav.com
2432,5da6c9fc83093bd0fbc0bcec,1-10,2013-08-01,Singapore,-,dilivrit,,,-,
2433,5da6c9fc83093bd0fbc0bced,1-10,2014-01-01,Singapore,Mobile Advertising,MobileAds,Mobile Rich Media Ad Creator,60000.0,Seed,MobileAds.com
2434,5da6c9fc83093bd0fbc0bcee,1-10,2014-02-01,Singapore,Sensors,Smartgrow,"Clean, affordable food grown anywhere by anyone!",80000.0,Seed,preview.smartgrow.co
2435,5da6c9fc83093bd0fbc0bcef,11-50,2014-05-01,Singapore,Employer Benefits Programs,Verlocal,"Scheduling software and marketplace for the creative, culinary, and wellness arts.",2650000.0,Seed,verlocal.com
2436,5da6c9fc83093bd0fbc0bcf0,51-200,2015-03-01,Singapore,Melbourne,Marcella Custom,,,-,marcellacustom.com
2437,5da6c9fc83093bd0fbc0bcf1,-,2015-10-01,Singapore,Vacation Rentals,Roomfilla,Managed Vacation Rental Aggregator for Owners,,-,roomfilla.com
2438,5da6c9fc83093bd0fbc0bcf2,1-10,2015-10-01,Palo Alto,Big Data Analytics,SwarmX,Automating every step of drone fleet operation,,-,swarmx.co
2439,5da6c9fc83093bd0fbc0bcf3,11-50,2015-09-01,Singapore,Location Based Services,Belazee,Belazee is a conversational commerce platform.,500000.0,,belazee.com
2440,5da6c9fc83093bd0fbc0bcf4,1-10,2015-10-01,Singapore,Fin Tech,Cocoon Capital,"We invest in fast-growing, well-run digital startups in Southeast Asia & India",,-,cocooncap.com
2441,5da6c9fc83093bd0fbc0bcf5,,2015-10-01,Miami,Web Development,Skyscanner,Travel Meta search,197200000.0,,skyscanner.com
2442,5da6c9fc83093bd0fbc0bcf6,501-1000,2016-01-01,Raleigh,SaaS,WalkMe,,207500000.0,Series F,walkme.com
2443,5da6c9fc83093bd0fbc0bcf7,11-50,2016-02-01,Singapore,Location Based Services,Jaga-Me,Decentralized Healthcare,,-,jaga-me.com
2444,5da6c9fc83093bd0fbc0bcf8,,2016-09-01,Singapore,Energy Efficiency,Phystech Ventures,We are the first partner for EnergyTech and IT technology entrepreneurs,,-,phystechventures.com
2445,5da6c9fc83093bd0fbc0bcf9,-,2016-12-01,Singapore,B2B,KDV Capital,KDV Capital is an early stage investment company based in Singapore.,,-,kdvcapital.com
2446,5da6c9fc83093bd0fbc0bcfa,1-10,2011-03-01,Singapore,Shopping,Save22,O2O (Online to Offline) Retail Directory,100000.0,Seed,save22.com.sg
2447,5da6c9fc83093bd0fbc0bcfb,51-200,2011-04-01,Singapore,Mobile Commerce,Pocketmath,A self-serve platform for buying programmatic mobile ad inventory,10000000.0,Series A,pocketmath.com
2448,5da6c9fc83093bd0fbc0bcfc,-,2011-08-01,Singapore,iPhone,Nexgen Studio,Social Game Apps for Smart Mobile Devices,,-,nexgenstudio.com
2449,5da6c9fc83093bd0fbc0bcfd,51-200,2013-04-01,Singapore,-,National University of Singapore (NUS),,,-,
2450,5da6c9fc83093bd0fbc0bcfe,1-10,2012-12-01,Singapore,Incubators,Incubasia Ventures,IncubAsia Ventures is early stage investment firm.,,-,incubasia-ventures.com
2451,5da6c9fc83093bd0fbc0bcff,-,2013-01-01,Singapore,South East Asia,FInn Evdemon Capital Partners,Finn Evdemon Capital Partners is an Asian angel investments firm,,-,finn-evdemon.com
2452,5da6c9fc83093bd0fbc0bd00,51-200,2013-02-01,Singapore,E-Commerce Platforms,Anchanto,Ecommerce Selling and Logistic Platform,1170000.0,Series B,anchanto.com
2453,5da6c9fc83093bd0fbc0bd01,1-10,2013-03-01,Singapore,Messaging,Duets,Whatsapp with karaoke,,Seed,duetsapp.com
2454,5da6c9fc83093bd0fbc0bd02,51-200,2016-04-01,Seattle,-,whispir,Build Communications Applications as fast as you can imagine them.,,-,whispir.com
2455,5da6c9fc83093bd0fbc0bd03,1-10,2013-12-01,Singapore,Futures And Options,COINUT,Coin Ultimate Trading,,-,coinut.com
2456,5da6c9fc83093bd0fbc0bd04,11-50,2014-06-01,Singapore,Philippines,Kashmi,Banking designed for the lifestyles of millennials,750000.0,Seed,kashmi.com
2457,5da6c9fc83093bd0fbc0bd05,,2014-11-01,Singapore,South East Asia,Controlled Commodity,Vertically integrated fashion ecommerce,,-,controlledcommodity.com
2458,5da6c9fc83093bd0fbc0bd06,-,2015-03-01,Singapore,Ride Sharing,GrabTaxi,"Safe, convenient, and reliable taxi rides for all",730000000.0,,grabtaxi.com
2459,5da6c9fc83093bd0fbc0bd07,1-10,2015-07-01,Singapore,-,Singapore Angel Network- SGAN,SGAN is the early stage investment win of the Thakral Family based out of Singapore,,-,
2460,5da6c9fc83093bd0fbc0bd08,1-10,2016-10-01,Singapore,Messaging,Tigris Capital,Seed capital for the Southeast Asian online revolution,,-,tigriscapital.com.sg
2461,5da6c9fc83093bd0fbc0bd09,11-50,2015-10-01,Singapore,Blockchain / Cryptocurrency,XR Web,Decentralised protocol to build spatial XR apps,,-,xrweb.network
2462,5da6c9fc83093bd0fbc0bd0a,11-50,2016-05-01,Singapore,Loyalty Programs,Perx Technology,Predictive Mobile Customer Engagement & Loyalty Platform,,-,getperx.com
2463,5da6c9fc83093bd0fbc0bd0b,-,2016-12-01,Singapore,Global,Everyday People,Infleuncer marketing for the world,,-,Everyday People
2464,5da6c9fc83093bd0fbc0bd0c,11-50,2017-04-01,Singapore,Hospitality,SensorFlow,SensorFlow makes smart buildings a reality.,,-,sensorflow.co
2465,5da6c9fc83093bd0fbc0bd0d,-,2011-07-01,Singapore,Human Resources,IDENTIFI,Personality Assessments for Hiring,,-,identifi.com
2466,5da6c9fc83093bd0fbc0bd0e,11-50,2013-01-01,Singapore,Banking,Tookitaki,Tookitaki provides softwares to enable sustainable regulatory compliance programs,31200000.0,Series A,tookitaki.com
